Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:02:56, 6bd29227-58a8-44cb-be89-16017657d3c3, /api/v1/visits, GET, BASIC, 603ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:46, f702c68f-b35f-46a6-b9ff-24d71731fdf2, /api/v1/auth/signup, POST, null, 29355ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:46, b8fa4eb6-3a14-4fb4-80c7-5b4575bc5415, /api/v1/auth/signup, POST, null, 29258ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:36, a4705935-d83a-4391-8408-23e1dc8cbed5, /api/v1/auth/signup, POST, null, 19342ms, CPU Load: 0.00%, Memory Load: 3.506302GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:03:31, 0894d4bb-8682-4006-bd8b-afb3b9fed7a2, /api/v1/pets, POST, BASIC, 454ms, CPU Load: 84.21%, Memory Load: 3.558437GB
2024-09-06 20:03:26, 12f80c4a-d43a-4e1c-ae93-505a2a95f5c6, /api/v1/auth/signup, POST, null, 450ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, ba6bbb8c-a41e-4195-98d9-7599b200ce5c, /api/v1/auth/signup, POST, null, 409ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, a1478c14-8dcf-4ee0-ab53-c4cbdfb1ffd1, /api/v1/auth/signup, POST, null, 310ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:31, d9ee5c50-9892-4677-9ded-087c2a15a220, /api/v1/pets, POST, BASIC, 303ms, CPU Load: 84.21%, Memory Load: 3.558437GB
2024-09-06 20:03:26, f13752de-5b28-4074-af22-8f308cbc90b2, /api/v1/auth/signup, POST, null, 450ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:31, 445ab4a8-e589-4492-a602-50e9c7b9d644, /api/v1/pets, POST, BASIC, 549ms, CPU Load: 84.21%, Memory Load: 3.558437GB
2024-09-06 20:03:31, f536f543-9ce6-43dd-bc92-66fe917938bf, /api/v1/pets, POST, BASIC, 288ms, CPU Load: 84.21%, Memory Load: 3.558437GB
2024-09-06 20:03:26, f3bbebe4-ce97-4e18-990a-08f2281c75b4, /api/v1/clinics, GET, null, 898ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, b5b61222-fdce-42fe-915d-575cf500eb4c, /api/v1/auth/signup, POST, null, 416ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, da4d763e-be00-4b4a-b0a1-abedd5e49712, /api/v1/auth/signup, POST, null, 308ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, a5b221a8-29ca-47b2-9599-f46c71ad0aab, /api/v1/auth/signup, POST, null, 403ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, 868eeb2d-1e3b-4eea-8742-2cd4a8d85e30, /api/v1/auth/signup, POST, null, 403ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, b09072f3-6645-47e1-a4de-ead98dc6075a, /api/v1/auth/signup, POST, null, 404ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:26, 21b279f0-32d1-46d6-8599-9d09aedbf030, /api/v1/auth/signup, POST, null, 431ms, CPU Load: 95.45%, Memory Load: 3.558437GB
2024-09-06 20:03:31, ab72e621-8882-4a46-a565-1c712b37e9f7, /api/v1/pets, POST, BASIC, 193ms, CPU Load: 84.21%, Memory Load: 3.558437GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:04:21, 77ee63d2-9900-48f9-a12a-aa660065ada0, /api/v1/visits, GET, BASIC, 593ms, CPU Load: 65.00%, Memory Load: 3.588829GB
